xx,yy,zz,label,correlation
32.9096,4.89677,12.0992,healthy control,0.826766111
33.5676,8.39039,15.073,healthy control,0.794281667
32.4979,12.0663,15.4516,healthy control,0.812119611
34.5483,4.70218,12.278,healthy control,0.813739
33.4849,10.2935,15.0365,healthy control,0.818608944
34.9945,3.50359,12.5143,healthy control,0.794064667
35.9188,4.4959,12.6508,healthy control,0.778201111
35.9938,-14.5119,0.946351,healthy control,0.803297778
32.2075,-16.6752,-2.14077,healthy control,0.812734278
30.7074,-19.3001,-6.07633,healthy control,0.810391
29.0428,-20.5597,-7.49464,healthy control,0.814526778
25.8612,-23.5392,-13.4101,healthy control,0.818447111
23.6002,-23.4154,-13.0433,healthy control,0.827516611
22.9239,-24.1078,-15.8611,healthy control,0.805177556
33.5925,-18.2201,-2.25602,healthy control,0.807849
34.0649,-15.2358,0.995562,healthy control,0.791649889
34.7297,-11.9127,4.67594,healthy control,0.774473056
35.7443,-4.62157,10.1056,healthy control,0.771873667
34.2402,-14.8361,0.770096,healthy control,0.782503722
35.6707,-8.18037,7.4496,healthy control,0.776044444
2.19684,-22.357,-35.5416,healthy control,0.858876056
0.00986907,-20.8675,-36.9064,healthy control,0.858345111
-2.30652,-19.2763,-37.7023,healthy control,0.843399556
-4.93199,-17.8748,-39.4079,healthy control,0.853119
-3.08641,-18.4937,-37.3406,healthy control,0.860999944
-2.33017,-19.548,-38.3737,healthy control,0.825339278
-5.5003,-15.7311,-38.7672,healthy control,0.828763389
-8.17148,-13.2735,-39.7506,healthy control,0.808817222
-6.4079,-15.6314,-40.4133,healthy control,0.816980944
6.06824,-24.2218,-32.9536,healthy control,0.810685333
6.95353,-25.6761,-32.1107,healthy control,0.807450111
6.35656,-24.8107,-32.6635,healthy control,0.835904111
8.18507,-25.6295,-30.8963,healthy control,0.837754056
8.16889,-25.5455,-31.1369,healthy control,0.832289
-18.7698,20.4042,-36.6994,healthy control,0.792977222
-20.7923,23.6452,-37.3178,healthy control,0.828655167
-18.8307,13.8153,-38.7983,healthy control,0.796123778
-17.2148,25.7322,-32.9312,healthy control,0.778765444
-20.7332,24.6093,-36.6011,healthy control,0.793033833
-19.6139,24.5832,-36.6685,healthy control,0.775340444
-19.3411,36.3937,-30.286,healthy control,0.775724778
-18.2114,36.1584,-28.0324,healthy control,0.786350056
-17.6534,29.6859,-30.3869,healthy control,0.801773278
-19.143,27.8116,-31.6658,healthy control,0.812298833
-17.9952,27.2611,-32.6077,healthy control,0.798474333
-18.0682,18.346,-32.6297,healthy control,0.815006722
-17.8228,19.304,-33.0961,healthy control,0.805523556
-18.2495,21.757,-34.2294,healthy control,0.803096222
-20.0425,13.3346,-39.8181,healthy control,0.806982222
-6.70293,42.2898,-30.2423,healthy control,0.756753778
-4.68978,43.9455,-25.0044,healthy control,0.698465389
-6.79238,45.8259,-26.1195,healthy control,0.739801444
-5.80524,44.3252,-26.5704,healthy control,0.735570167
-4.49208,42.5076,-25.5927,healthy control,0.743266278
-0.414706,44.1396,-24.453,healthy control,0.747029
-2.81617,44.9486,-26.8247,healthy control,0.766913389
0.1463,46.8784,-23.7934,healthy control,0.753138167
-1.80035,44.3083,-24.908,healthy control,0.765156111
-4.02778,45.2751,-25.0758,healthy control,0.776135833
-4.36564,46.1862,-23.1583,healthy control,0.7432975
-9.43936,41.5902,-26.7137,healthy control,0.727248556
21.9204,1.76433,-32.2698,healthy control,0.607734439
23.9137,-1.1788,-31.7809,healthy control,0.607101622
26.325,-1.53513,-27.8489,healthy control,0.582178222
32.3689,-1.09334,-23.6356,healthy control,0.584697278
28.454,1.26866,-24.5574,healthy control,0.561938178
30.3963,2.79213,-16.378,healthy control,0.556911667
33.2718,2.80322,-16.6971,healthy control,0.570552194
31.6482,2.66707,-19.4916,healthy control,0.547165083
30.3884,0.631727,-22.3777,healthy control,0.563090006
29.6615,33.0815,3.3605,healthy control,0.686735594
27.51,36.9524,1.64868,healthy control,0.707763778
26.8848,37.0605,1.08671,healthy control,0.689332333
27.6949,35.8369,1.93732,healthy control,0.683173
27.8816,37.0765,1.68266,healthy control,0.696434222
27.0514,35.1631,2.38469,healthy control,0.679427444
26.7544,38.0883,0.488377,healthy control,0.671626278
27.0313,36.5913,1.41096,healthy control,0.671277778
26.7773,38.7662,1.26372,healthy control,0.708953167
27.1337,35.7204,2.41619,healthy control,0.681907944
21.2234,42.2871,-3.26163,healthy control,0.709718667
25.1233,-15.9183,-36.2205,healthy control,0.584667372
25.5884,-13.707,-36.1292,healthy control,0.577204722
28.4914,-17.9159,-35.8601,healthy control,0.526947939
30.9961,-17.1086,-30.3655,healthy control,0.645025922
20.0698,-11.968,-42.006,healthy control,0.605714278
16.5199,-12.0504,-45.5659,healthy control,0.553347667
25.4572,-14.8185,-35.9901,healthy control,0.628694111
21.0948,-15.1246,-43.5412,healthy control,0.584356889
25.8754,-15.6142,-37.357,healthy control,0.612602611
20.0019,-12.5939,-40.9189,healthy control,0.573488222
19.5862,-13.7572,-42.2144,healthy control,0.624596
23.559,-16.6025,-39.2634,healthy control,0.602731744
28.0004,-17.3881,-33.646,healthy control,0.608755617
32.9746,-12.3857,-26.6183,healthy control,0.608682944
19.1756,-17.2902,-46.543,healthy control,0.704309333
14.5651,-13.1619,-45.6845,healthy control,0.737306689
12.4476,-12.4296,-47.7212,healthy control,0.662779
20.79,-16.6505,-40.3974,healthy control,0.725113294
16.4906,-14.6882,-44.0466,healthy control,0.710424889
18.9628,-16.6708,-43.9025,healthy control,0.645529444
20.8712,-16.571,-41.0089,healthy control,0.697043394
19.4803,-18.5845,-44.1511,healthy control,0.701336778
25.3978,-19.7678,-36.5968,healthy control,0.705855239
25.828,-19.6466,-35.6592,healthy control,0.691197828
32.0669,-20.9353,-31.0644,healthy control,0.672954611
23.7173,-27.8766,-37.5954,healthy control,0.691606783
9.1229,-22.014,-45.0876,healthy control,0.718099722
10.9824,-23.1512,-45.7722,healthy control,0.744224444
23.5729,-27.6764,-37.0508,healthy control,0.718436833
20.2523,-24.683,-40.0016,healthy control,0.696546889
17.2611,-21.6875,-45.6852,healthy control,0.674901167
30.492,-23.3428,-26.9801,healthy control,0.6742068
14.8619,-22.284,-43.8509,healthy control,0.751870911
19.8483,-24.4307,-41.7309,healthy control,0.746906517
23.7615,-24.8439,-36.9875,healthy control,0.724477683
30.5949,-24.7282,-28.8965,healthy control,0.6873742
22.868,-24.6741,-34.7903,healthy control,0.715831583
20.4807,-25.7855,-40.7559,healthy control,0.705831272
26.4658,32.8335,-20.5222,healthy control,0.603731167
32.1466,29.243,-18.3117,healthy control,0.527626889
32.4176,30.3812,-17.4234,healthy control,0.591169278
24.8649,32.7178,-20.8532,healthy control,0.633778333
31.8562,30.6609,-18.1082,healthy control,0.580903333
28.2691,34.2949,-17.0513,healthy control,0.582109722
19.2789,34.0672,-23.959,healthy control,0.653581056
22.9128,31.7673,-21.92,healthy control,0.651323333
25.9131,33.7893,-17.8836,healthy control,0.517215333
17.6935,35.5297,-24.2935,healthy control,0.648390667
20.7408,34.8211,-20.7034,healthy control,0.639906056
21.0082,33.2459,-23.5752,healthy control,0.651163222
20.7178,33.084,-23.7277,healthy control,0.660023833
22.9839,31.2317,-21.6835,healthy control,0.650705222
22.4866,33.9454,-20.4174,healthy control,0.638179333
17.1151,35.7397,-26.1987,healthy control,0.641657222
17.6401,34.0882,-24.5243,healthy control,0.641203556
10.7281,13.3123,-4.46168,healthy control,0.047116814
8.39972,13.82,-6.24251,healthy control,0.053498418
7.7398,6.02077,-6.87618,healthy control,0.099613628
9.48086,9.67556,-7.61754,healthy control,0.01167272
10.5355,8.73092,-7.03545,healthy control,0.047419339
8.40119,6.03279,-9.4345,healthy control,0.107589467
10.8736,11.3616,-5.64334,healthy control,0.032688317
18.9689,6.96755,-5.18349,healthy control,0.497951428
23.7816,4.85782,-5.39603,healthy control,0.548900294
23.94,-0.395404,-10.788,healthy control,0.638503794
13.6845,-3.74165,-20.3682,healthy control,0.585596433
23.8244,1.27699,-6.64841,healthy control,0.546166367
22.1019,-1.52193,-12.008,healthy control,0.643187083
16.2214,-2.37149,-14.9687,healthy control,0.600144991
22.9599,-0.85414,-7.57519,healthy control,0.583777778
17.7242,36.2129,7.64261,healthy control,0.697690611
11.8223,42.2227,1.28168,healthy control,0.691816278
11.9218,42.1841,2.48078,healthy control,0.665770133
14.9165,35.4394,3.72989,healthy control,0.6862975
16.8509,34.9607,2.04037,healthy control,0.628786706
12.469,41.4333,-2.60196,healthy control,0.667997028
12.1113,41.5699,1.18317,healthy control,0.7340405
13.1968,39.4614,4.84875,healthy control,0.719546
17.676,37.2856,6.26811,healthy control,0.716753333
12.8435,38.2903,1.29085,healthy control,0.697165667
15.1678,34.2882,9.60096,healthy control,0.758206389
18.7291,30.32,11.5903,healthy control,0.762816889
22.658,23.4096,14.2361,healthy control,0.751584722
19.5756,28.5345,10.3311,healthy control,0.740024517
20.9796,31.07,10.3186,healthy control,0.733801722
17.0488,34.113,14.2403,healthy control,0.727508111
19.2178,29.6024,12.7009,healthy control,0.747493278
19.2618,27.2265,11.8244,healthy control,0.730484889
15.9822,31.5154,11.2246,healthy control,0.698534944
20.2682,23.9298,11.0361,healthy control,0.733983667
20.9735,29.4927,10.6113,healthy control,0.741230333
32.4359,15.3026,16.7845,healthy control,0.749555556
27.5983,22.914,17.6537,healthy control,0.768341611
32.7213,12.4171,13.7354,healthy control,0.800612667
34.4171,4.05806,13.9172,healthy control,0.780349278
31.7602,10.2539,15.2063,healthy control,0.791545944
33.733,10.3232,14.8976,healthy control,0.789463389
34.2825,6.66272,12.7495,healthy control,0.786434722
35.4171,13.1704,17.4855,healthy control,0.796116667
32.7149,14.1543,15.8854,healthy control,0.792911611
31.8312,14.1288,15.5635,healthy control,0.778069833
33.0014,4.35416,13.1663,healthy control,0.785964778
31.6392,9.70526,14.5181,healthy control,0.790183611
16.3742,-26.0345,-22.7743,healthy control,0.801078778
14.9823,-24.4835,-21.8213,healthy control,0.811495722
15.6492,-23.3003,-20.2953,healthy control,0.790319222
26.8387,-20.4854,-7.08534,healthy control,0.805045278
24.7539,-20.4957,-8.329,healthy control,0.804108444
15.1461,-24.9428,-23.8626,healthy control,0.795742389
9.37158,-24.6606,-27.551,healthy control,0.799364389
12.3694,-23.3373,-24.4253,healthy control,0.790793333
14.5632,-22.3907,-18.7234,healthy control,0.781076611
7.39972,-21.5582,-29.0765,healthy control,0.798714056
8.49732,-22.7945,-27.9427,healthy control,0.803760556
14.3422,-22.7628,-20.0834,healthy control,0.815093278
16.4697,-23.6443,-17.2884,healthy control,0.820218056
-9.8894,-5.80244,-32.4024,healthy control,0.804661944
-13.4372,-4.20108,-35.6434,healthy control,0.805740889
-17.4979,1.82051,-37.9261,healthy control,0.784271611
-10.4055,-10.2859,-36.3796,healthy control,0.824310778
-12.0521,-3.73724,-34.5999,healthy control,0.793622889
-16.4341,-1.91286,-38.2588,healthy control,0.815274222
-8.45846,-7.62911,-33.2973,healthy control,0.796956167
-10.7602,-9.21559,-35.4528,healthy control,0.825052889
0.225278,-18.176,-30.4951,healthy control,0.802577444
-11.6134,-7.65173,-35.9331,healthy control,0.815477389
-6.50578,-14.0758,-34.9312,healthy control,0.828986278
-3.83959,-15.5714,-32.0458,healthy control,0.831660111
3.56828,-21.1582,-29.8379,healthy control,0.817908
2.14337,-20.9006,-31.1279,healthy control,0.809295889
-11.9357,-5.21797,-34.6907,healthy control,0.800877833
-19.0505,1.27443,-40.1164,healthy control,0.815832056
-16.3888,-2.65331,-38.7342,healthy control,0.829374611
-15.4995,-4.01049,-37.7345,healthy control,0.834554167
-12.6316,-7.70767,-37.4735,healthy control,0.814740167
-12.8183,-7.4201,-38.1846,healthy control,0.829116167
-10.2942,-7.41794,-35.1164,healthy control,0.791962944
-16.1279,3.47901,-37.5678,healthy control,0.795173444
-18.3518,9.2562,-39.1869,healthy control,0.817767667
-19.272,5.35634,-41.4727,healthy control,0.829611278
-18.8247,7.80381,-37.8455,healthy control,0.829935444
-19.5313,10.0277,-38.863,healthy control,0.825615556
-19.168,6.62666,-39.1284,healthy control,0.825973444
-15.8459,-2.91084,-38.1978,healthy control,0.828010611
-16.006,-0.768851,-37.627,healthy control,0.815782722
